 #Opacity coefficient HI (G2V)
 # 1/Lambda [mu m^-1]              k_bf [cm^2]               k_ff [cm^2]
   2.3866348448687349        1.0434522164765723E-027   4.9011480568106040E-026
   2.3809523809523809        1.0506945451539785E-027   4.9359544787836433E-026
   2.3752969121140142        1.0579694887747626E-027   4.9709246952308515E-026
   2.3696682464454977        1.0652771138672843E-027   5.0060590868457067E-026
   2.3640661938534278        1.0726174869209230E-027   5.0413580343069820E-026
   2.3584905660377360        1.0799906743861156E-027   5.0768219182788135E-026
   2.3529411764705883        1.0873967426743949E-027   5.1124511194107345E-026
   2.3474178403755870        1.0948357581584294E-027   5.1482460183377226E-026
   2.3419203747072599        1.1023077871720598E-027   5.1842069956802443E-026
   2.3364485981308412        1.1098128960103393E-027   5.2203344320443081E-026
   2.3310023310023311        1.1173511509295699E-027   5.2566287080214994E-026
   2.3255813953488373        1.1249226181473406E-027   5.2930902041890322E-026
   2.3201856148491879        1.1325273638425665E-027   5.3297193011097898E-026
   2.3148148148148149        1.1401654541555238E-027   5.3665163793323717E-026
   2.3094688221709005        1.1478369551878911E-027   5.4034818193911381E-026
   2.3041474654377878        1.1555419330027823E-027   5.4406160018062549E-026
   2.2988505747126435        1.1632804536247875E-027   5.4779193070837294E-026
   2.2935779816513762        1.1710525830400079E-027   5.5153921157154629E-026
   2.2883295194508011        1.1788583871960931E-027   5.5530348081792920E-026
   2.2831050228310503        1.1866979320022790E-027   5.5908477649390302E-026
   2.2779043280182232        1.1945712833294238E-027   5.6288313664445089E-026
   2.2727272727272729        1.2024785070100428E-027   5.6669859931316201E-026
   2.2675736961451247        1.2104196688383478E-027   5.7053120254223668E-026
   2.2624434389140271        1.2183948345702814E-027   5.7438098437248928E-026
   2.2573363431151243        1.2264040699235538E-027   5.7824798284335311E-026
   2.2522522522522523        1.2344474405776787E-027   5.8213223599288486E-026
   2.2471910112359552        1.2425250121740087E-027   5.8603378185776815E-026
   2.2421524663677128        1.2506368503157719E-027   5.8995265847331792E-026
   2.2371364653243848        1.2587830205681060E-027   5.9388890387348453E-026
   2.2321428571428572        1.2669635884580961E-027   5.9784255609085748E-026
   2.2271714922048997        1.2751786194748087E-027   6.0181365315667041E-026
   2.2222222222222223        1.2834281790693249E-027   6.0580223310080412E-026
   2.2172949002217295        1.2917123326547809E-027   6.0980833395179091E-026
   2.2123893805309733        1.3000311456063974E-027   6.1383199373681898E-026
   2.2075055187637971        1.3083846832615166E-027   6.1787325048173559E-026
   2.2026431718061672        1.3167730109196380E-027   6.2193214221105214E-026
   2.1978021978021980        1.3251961938424517E-027   6.2600870694794693E-026
   2.1929824561403510        1.3336542972538744E-027   6.3010298271426986E-026
   2.1881838074398248        1.3421473863400794E-027   6.3421500753054564E-026
   2.1834061135371181        1.3506755262495375E-027   6.3834481941597886E-026
   2.1786492374727668        1.3592387820930460E-027   6.4249245638845624E-026
   2.1739130434782608        1.3678372189437639E-027   6.4665795646455185E-026
   2.1691973969631237        1.3764709018372483E-027   6.5084135765953018E-026
   2.1645021645021645        1.3851398957714834E-027   6.5504269798735017E-026
   2.1598272138228940        1.3938442657069197E-027   6.5926201546066863E-026
   2.1551724137931036        1.4025840765665024E-027   6.6349934809084487E-026
   2.1505376344086020        1.4113593932357085E-027   6.6775473388794318E-026
   2.1459227467811157        1.4201702805625786E-027   6.7202821086073794E-026
   2.1413276231263385        1.4290168033577493E-027   6.7631981701671573E-026
   2.1367521367521367        1.4378990263944885E-027   6.8062959036208091E-026
   2.1321961620469083        1.4468170144087264E-027   6.8495756890175750E-026
   2.1276595744680851        1.4557708320990897E-027   6.8930379063939397E-026
   2.1231422505307855        1.4647605441269328E-027   6.9366829357736627E-026
   2.1186440677966103        1.4737862151163720E-027   6.9805111571678163E-026
   2.1141649048625792        1.4828479096543175E-027   7.0245229505748272E-026
   2.1097046413502110        1.4919456922905049E-027   7.0687186959804983E-026
   2.1052631578947367        1.5010796275375291E-027   7.1130987733580577E-026
   2.1008403361344539        1.5102497798708758E-027   7.1576635626681878E-026
   2.0964360587002098        1.5194562137289531E-027   7.2024134438590639E-026
   2.0920502092050208        1.5286989935131233E-027   7.2473487968663823E-026
   2.0876826722338206        1.5379781835877370E-027   7.2924700016134056E-026
   2.0833333333333335        1.5472938482801614E-027   7.3377774380109876E-026
   2.0790020790020791        1.5566460518808150E-027   7.3832714859576148E-026
   2.0746887966804981        1.5660348586431978E-027   7.4289525253394382E-026
   2.0703933747412009        1.5754603327839230E-027   7.4748209360302970E-026
   2.0661157024793386        1.5849225384827483E-027   7.5208770978917819E-026
   2.0618556701030926        1.5944215398826058E-027   7.5671213907732337E-026
   2.0576131687242798        1.6039574010896369E-027   7.6135541945118001E-026
   2.0533880903490758        1.6135301861732186E-027   7.6601758889324603E-026
   2.0491803278688523        1.6231399591659997E-027   7.7069868538480598E-026
   2.0449897750511248        1.6327867840639253E-027   7.7539874690593494E-026
   2.0408163265306123        1.6424707248262739E-027   7.8011781143550058E-026
   2.0366598778004072        1.6521918453756832E-027   7.8485591695116719E-026
   2.0325203252032522        1.6619502095981836E-027   7.8961310142939979E-026
   2.0283975659229210        1.6717458813432280E-027   7.9438940284546587E-026
   2.0242914979757085        1.6815789244237209E-027   7.9918485917343895E-026
   2.0202020202020203        1.6914494026160500E-027   8.0399950838620305E-026
   2.0161290322580645        1.7013573796601154E-027   8.0883338845545439E-026
   2.0120724346076457        1.7113029192593624E-027   8.1368653735170523E-026
   2.0080321285140563        1.7212860850808061E-027   8.1855899304428728E-026
   2.0040080160320639        1.7313069407550664E-027   8.2345079350135444E-026
   2.0000000000000000        1.7413655498763958E-027   8.2836197668988605E-026
   1.9960079840319360        1.7514619760027078E-027   8.3329258057569032E-026
   1.9920318725099602        1.7615962826556099E-027   8.3824264312340674E-026
   1.9880715705765408        1.7717685333204304E-027   8.4321220229651054E-026
   1.9841269841269842        1.7819787914462463E-027   8.4820129605731432E-026
   1.9801980198019802        1.7922271204459166E-027   8.5320996236697160E-026
   1.9762845849802371        1.8025135836961113E-027   8.5823823918548029E-026
   1.9723865877712032        1.8128382445373353E-027   8.6328616447168537E-026
   1.9685039370078741        1.8232011662739630E-027   8.6835377618328197E-026
   1.9646365422396856        1.8336024121742657E-027   8.7344111227681932E-026
   1.9607843137254901        1.8440420454704393E-027   8.7854821070770090E-026
   1.9569471624266144        1.8545201293586335E-027   8.8367510943019164E-026
   1.9531250000000000        1.8650367269989823E-027   8.8882184639741716E-026
   1.9493177387914229        1.8755919015156297E-027   8.9398845956136901E-026
   1.9455252918287937        1.8861857159967604E-027   8.9917498687290642E-026
   1.9417475728155340        1.8968182334946262E-027   9.0438146628175994E-026
   1.9379844961240309        1.9074895170255773E-027   9.0960793573653389E-026
   1.9342359767891684        1.9181996295700884E-027   9.1485443318471026E-026
   1.9305019305019304        1.9289486340727857E-027   9.2012099657264981E-026
   1.9267822736030829        1.9397365934424790E-027   9.2540766384559648E-026
   1.9230769230769231        1.9505635705521855E-027   9.3071447294768003E-026
   1.9193857965451055        1.9614296282391611E-027   9.3604146182191842E-026
   1.9157088122605364        1.9723348293049242E-027   9.4138866841022081E-026
   1.9120458891013383        1.9832792365152874E-027   9.4675613065339067E-026
   1.9083969465648856        1.9942629126003845E-027   9.5214388649112829E-026
   1.9047619047619047        2.0052859202546950E-027   9.5755197386203377E-026
   1.9011406844106464        2.0163483221370751E-027   9.6298043070360956E-026
   1.8975332068311195        2.0274501808707842E-027   9.6842929495226410E-026
   1.8939393939393940        2.0385915590435105E-027   9.7389860454331356E-026
   1.8903591682419660        2.0497725192073994E-027   9.7938839741098440E-026
   1.8867924528301887        2.0609931238790833E-027   9.8489871148841755E-026
   1.8832391713747645        2.0722534355397025E-027   9.9042958470767017E-026
   1.8796992481203008        2.0835535166349392E-027   9.9598105499971820E-026
   1.8761726078799250        2.0948934295750395E-027   1.0015531602944597E-025
   1.8726591760299625        2.1062732367348419E-027   1.0071459385207170E-025
   1.8691588785046729        2.1176930004538037E-027   1.0127594276062398E-025
   1.8656716417910448        2.1291527830360302E-027   1.0183936654777075E-025
   1.8621973929236499        2.1406526467502965E-027   1.0240486900607322E-025
   1.8587360594795539        2.1521926538300780E-027   1.0297245392798612E-025
   1.8552875695732838        2.1637728664735744E-027   1.0354212510585794E-025
   1.8518518518518519        2.1753933468437387E-027   1.0411388633193127E-025
   1.8484288354898337        2.1870541570683024E-027   1.0468774139834296E-025
   1.8450184501845019        2.1987553592397987E-027   1.0526369409712440E-025
   1.8416206261510129        2.2104970154155931E-027   1.0584174822020194E-025
   1.8382352941176470        2.2222791876179078E-027   1.0642190755939690E-025
   1.8348623853211010        2.2341019378338479E-027   1.0700417590642595E-025
   1.8315018315018314        2.2459653280154255E-027   1.0758855705290143E-025
   1.8281535648994516        2.2578694200795879E-027   1.0817505479033147E-025
   1.8248175182481752        2.2698142759082424E-027   1.0876367291012035E-025
   1.8214936247723132        2.2817999573482827E-027   1.0935441520356874E-025
   1.8181818181818181        2.2938265262116130E-027   1.0994728546187381E-025
   1.8148820326678765        2.3058940442751757E-027   1.1054228747612979E-025
   1.8115942028985508        2.3180025732809737E-027   1.1113942503732788E-025
   1.8083182640144666        2.3301521749361007E-027   1.1173870193635666E-025
   1.8050541516245486        2.3423429109127611E-027   1.1234012196400242E-025
   1.8018018018018018        2.3545748428482990E-027   1.1294368891094913E-025
   1.7985611510791366        2.3668480323452219E-027   1.1354940656777908E-025
   1.7953321364452424        2.3791625409712270E-027   1.1415727872497285E-025
   1.7921146953405018        2.3915184302592246E-027   1.1476730917290947E-025
   1.7889087656529516        2.4039157617073647E-027   1.1537950170186695E-025
   1.7857142857142858        2.4163545967790586E-027   1.1599386010202242E-025
   1.7825311942959001        2.4288349969030098E-027   1.1661038816345217E-025
   1.7793594306049823        2.4413570234732332E-027   1.1722908967613221E-025
   1.7761989342806395        2.4539207378490824E-027   1.1784996842993822E-025
   1.7730496453900708        2.4665262013552742E-027   1.1847302821464603E-025
   1.7699115044247788        2.4791734752819112E-027   1.1909827281993165E-025
   1.7667844522968197        2.4918626208845106E-027   1.1972570603537169E-025
   1.7636684303350969        2.5045936993840235E-027   1.2035533165044338E-025
   1.7605633802816902        2.5173667719668636E-027   1.2098715345452511E-025
   1.7574692442882249        2.5301818997849277E-027   1.2162117523689626E-025
   1.7543859649122806        2.5430391439556233E-027   1.2225740078673781E-025
   1.7513134851138354        2.5559385655618919E-027   1.2289583389313236E-025
   1.7482517482517483        2.5688802256522300E-027   1.2353647834506445E-025
   1.7452006980802792        2.5818641852407179E-027   1.2417933793142069E-025
   1.7421602787456445        2.5948905053070424E-027   1.2482441644099005E-025
   1.7391304347826086        2.6079592467965160E-027   1.2547171766246418E-025
   1.7361111111111112        2.6210704706201081E-027   1.2612124538443749E-025
   1.7331022530329290        2.6342242376544639E-027   1.2677300339540735E-025
   1.7301038062283738        2.6474206087419297E-027   1.2742699548377452E-025
   1.7271157167530224        2.6606596446905751E-027   1.2808322543784320E-025
